Date,org_akam,filtered_akam
1998-11-12 00:00:00-05:00,15.64492416381836,12.541933
1998-11-13 00:00:00-05:00,15.64492416381836,12.5421505
1998-11-16 00:00:00-05:00,16.3057918548584,12.542278
1998-11-17 00:00:00-05:00,16.191410064697266,12.54202
1998-11-18 00:00:00-05:00,16.803131103515625,12.541603
1998-11-19 00:00:00-05:00,16.931106567382812,12.54103
1998-11-20 00:00:00-05:00,17.033491134643555,12.54022
1998-11-23 00:00:00-05:00,17.41741180419922,12.53951
1998-11-24 00:00:00-05:00,17.09747886657715,12.538555
1998-11-25 00:00:00-05:00,17.174264907836914,12.537618
1998-11-27 00:00:00-05:00,16.879924774169922,12.536744
1998-11-30 00:00:00-05:00,16.483196258544922,12.535588
1998-12-01 00:00:00-05:00,16.66236686706543,12.534564
1998-12-02 00:00:00-05:00,16.572772979736328,12.533524
1998-12-03 00:00:00-05:00,16.265640258789062,12.532515
1998-12-04 00:00:00-05:00,16.43202018737793,12.531759
1998-12-07 00:00:00-05:00,15.77933406829834,12.531008
1998-12-08 00:00:00-05:00,15.945703506469727,12.530515
1998-12-09 00:00:00-05:00,15.9201078414917,12.5302
1998-12-10 00:00:00-05:00,15.254638671875,12.530014
1998-12-11 00:00:00-05:00,14.985885620117188,12.530045
1998-12-14 00:00:00-05:00,15.241844177246094,12.530228
1998-12-15 00:00:00-05:00,15.101061820983887,12.530557
1998-12-16 00:00:00-05:00,14.61475658416748,12.531032
1998-12-17 00:00:00-05:00,14.998686790466309,12.531623
1998-12-18 00:00:00-05:00,14.486783027648926,12.5322
1998-12-21 00:00:00-05:00,14.435602188110352,12.532821
1998-12-22 00:00:00-05:00,14.486783027648926,12.533301
1998-12-23 00:00:00-05:00,14.755532264709473,12.533772
1998-12-24 00:00:00-05:00,15.049875259399414,12.534228
1998-12-28 00:00:00-05:00,15.229040145874023,12.53452
1998-12-29 00:00:00-05:00,15.38260269165039,12.53487
1998-12-30 00:00:00-05:00,14.985885620117188,12.535221
1998-12-31 00:00:00-05:00,14.563558578491211,12.535183
1999-01-04 00:00:00-05:00,15.280232429504395,12.535059
1999-01-05 00:00:00-05:00,15.369813919067383,12.534637
1999-01-06 00:00:00-05:00,16.086477279663086,12.534245
1999-01-07 00:00:00-05:00,15.715344429016113,12.533662
1999-01-08 00:00:00-05:00,15.792131423950195,12.533178
1999-01-11 00:00:00-05:00,16.086477279663086,12.532848
1999-01-12 00:00:00-05:00,15.9201078414917,12.532694
